"","camis","dba","boro","zipcode","cuisine_description","score","grade","rodent_list","roach_list","total.list","white.list","black.list","asian.list","multi.list","other.list","mean_income.list","median_income.list","cuisine_group_factor"
"313200","41615144","CHINA TASTE","STATEN ISLAND","10305","Chinese",5,"A",FALSE,FALSE,42006,0.773746608,0.04187497,0.123339523,0.018164072,0.042874827,83935,70758,"Chinese"
"313254","41615178","HARDEE","BROOKLYN","11205","Chinese",23,"B",FALSE,FALSE,43002,0.474326775,0.320706014,0.056113669,0.033300777,0.115552765,73758,44688,"Chinese"
"313366","41615257","JIN RAMEN","MANHATTAN","10027","Asian",13,"A",FALSE,FALSE,62617,0.284619193,0.419630452,0.090406759,0.041154958,0.164188639,67382,37872,"Asian"
"313414","41615279","SZECHUAN DELIGHT","BROOKLYN","11228","Chinese",13,"A",FALSE,FALSE,43929,0.686266475,0.012907191,0.257460903,0.007193426,0.036172005,83920,61893,"Chinese"
"313449","41615280","FLORIDITA RESTAURANT","BROOKLYN","11220","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13,"A",FALSE,FALSE,103089,0.316163703,0.025686543,0.421703577,0.021156476,0.215289701,53080,37580,"Latin/Spanish"
"313470","41615281","HO WOK","STATEN ISLAND","10308","Chinese",11,"A",FALSE,FALSE,28939,0.956183697,0.00158955,0.031065344,0.004975984,0.006185425,105080,88075,"Chinese"
"313496","41615286","KISSATEN JIN","MANHATTAN","10027","Japanese",25,"Z",FALSE,FALSE,62617,0.284619193,0.419630452,0.090406759,0.041154958,0.164188639,67382,37872,"Asian"
"313560","41615409","HOT KITCHEN","MANHATTAN","10003","Chinese",14,"B",TRUE,FALSE,57310,0.775955331,0.041196999,0.134444251,0.029767929,0.018635491,146769,92540,"Chinese"
"313612","41615430","GUEROS BROOKLYN","BROOKLYN","11238","Mexican",12,"A",TRUE,FALSE,51895,0.413912708,0.422545525,0.065825224,0.04564987,0.052066673,88005,65315,"Latin/Spanish"
"313674","41615509","SUBWAY","MANHATTAN","10018","Sandwiches/Salads/Mixed Buffet",13,"A",FALSE,FALSE,7021,0.587523145,0.066229882,0.255234297,0.025637374,0.065375303,139891,104635,"Sandwiches"
"313703","41615605","TAKA TAKA","MANHATTAN","10013","Mexican",12,"A",FALSE,FALSE,26065,0.561212354,0.036063687,0.342106273,0.04331479,0.017302897,207336,83725,"Latin/Spanish"
"313778","41615714","MISTURA PERUANA RESTAURANT","QUEENS","11421","Spanish",10,"A",FALSE,FALSE,42588,0.447520428,0.065652296,0.166619705,0.044754391,0.275453179,76733,60897,"Latin/Spanish"
"313936","41615937","HONG BAO CAFE","BROOKLYN","11204","Chinese",11,"A",FALSE,FALSE,80963,0.676333634,0.006435038,0.271988439,0.013302373,0.031940516,62859,45472,"Chinese"
"313978","41615940","MISTER HOTPOT","BROOKLYN","11220","Chinese",13,"A",FALSE,FALSE,103089,0.316163703,0.025686543,0.421703577,0.021156476,0.215289701,53080,37580,"Chinese"
"314029","41615961","PEKING KITCHEN","BRONX","10462","Chinese",9,"A",FALSE,TRUE,77369,0.230557458,0.279194509,0.120539234,0.033411315,0.336297483,55062,45864,"Chinese"
"314131","41616179","DARO'S PIZZA","QUEENS","11355","Pizza",7,"A",FALSE,FALSE,83221,0.165847563,0.029451701,0.705783396,0.028262097,0.070655243,57510,41884,"Pizza"
"314152","41616384","ASIAN YUMMY HOUSE","BROOKLYN","11206","Chinese",12,"A",TRUE,FALSE,81525,0.446513339,0.254155167,0.049457222,0.032186446,0.217687826,43235,28559,"Chinese"
"314207","41616416","ISLAND CHOIZ RESTAURANT","BROOKLYN","11234","Caribbean",11,"A",FALSE,FALSE,94259,0.462024846,0.452731304,0.04102526,0.014311631,0.029906958,84530,68431,"Latin/Spanish"
"314243","41616445","AKURA SUSHI","MANHATTAN","10016","Japanese",9,"A",FALSE,FALSE,51196,0.748906165,0.032912728,0.155480897,0.023380733,0.039319478,155107,105324,"Asian"
"314272","41616526","MEERA DELI","QUEENS","11101","Delicatessen",3,"Z",FALSE,FALSE,25537,0.504953597,0.175235932,0.180444062,0.020715041,0.118651369,67121,47142,"Sandwiches"
"314360","41616749","MINHUI SNACK","BROOKLYN","11220","Chinese",7,"A",FALSE,FALSE,103089,0.316163703,0.025686543,0.421703577,0.021156476,0.215289701,53080,37580,"Chinese"
"314481","41616914","FORTUNE HOUSE","BROOKLYN","11201","Chinese/Japanese",13,"A",FALSE,FALSE,54668,0.663678935,0.128320041,0.090034389,0.05054145,0.067425185,151188,95369,"Chinese"
"314541","41617076","THE SPOT KARAOKE LOUNGE","MANHATTAN","10001","Korean",7,"A",FALSE,FALSE,21966,0.63475371,0.107575344,0.175452973,0.049075844,0.033142129,157557,81671,"Asian"
"314859","41617662","CJ'S JAMAICAN RESTAURANT & BAKERY","BROOKLYN","11203","Caribbean",13,"A",FALSE,FALSE,79572,0.041848892,0.90419997,0.01276831,0.014565425,0.026617403,61959,48400,"Latin/Spanish"
"314895","41617766","CHINA HOUSE CHINESE RESTAURANT","MANHATTAN","10029","Chinese",5,"A",FALSE,FALSE,77454,0.350633925,0.303302605,0.089175511,0.028184471,0.228703489,61307,31888,"Chinese"
"314935","41617794","SAI THAI KITCHEN","BROOKLYN","11215","Thai",9,"A",FALSE,FALSE,68891,0.740836974,0.047785632,0.074683195,0.049309779,0.087384419,132302,95654,"Asian"
"314949","41617849","RUAY THAI RESTAURANT","MANHATTAN","10016","Thai",10,"A",FALSE,FALSE,51196,0.748906165,0.032912728,0.155480897,0.023380733,0.039319478,155107,105324,"Asian"
"315040","41617945","67 BURGER","BROOKLYN","11217","Hamburgers",13,"A",TRUE,FALSE,38787,0.548379612,0.208471911,0.065588986,0.043803336,0.133756155,117480,81862,"American"
"315051","41617970","CHINA KING","BROOKLYN","11219","Chinese",2,"A",FALSE,FALSE,96971,0.651246249,0.012044838,0.264243949,0.005609925,0.066855039,50967,34316,"Chinese"
"315093","41618169","PIZZAZZZ PIZZERIA II","BRONX","10459","Pizza",7,"A",FALSE,TRUE,47977,0.132104967,0.304500073,0.00621131,0.039393876,0.517789774,35421,24461,"Pizza"
"315111","41618185","REINA RESTAURANT","BRONX","10465","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10,"A",FALSE,FALSE,44862,0.639004057,0.103807231,0.032455084,0.029891668,0.19484196,80849,65450,"Latin/Spanish"
"315146","41618219","MORSO","MANHATTAN","10022","Italian",11,"A",FALSE,FALSE,29618,0.852961037,0.020730637,0.097980958,0.013944223,0.014383145,214340,109019,"Italian"
"315179","41618259","UMAI JAPANESE RESTAURANT","BRONX","10458","Japanese",6,"A",FALSE,TRUE,74859,0.208418493,0.220267436,0.035894148,0.040916924,0.494502999,39384,24618,"Asian"
"315223","41618266","KISSENA CAFE","QUEENS","11355","Chinese",11,"A",TRUE,FALSE,83221,0.165847563,0.029451701,0.705783396,0.028262097,0.070655243,57510,41884,"Chinese"
"315292","41618303","GIACOMO'S WOOD FIRED PIZZA","BROOKLYN","11209","Italian",7,"A",FALSE,FALSE,72623,0.771188191,0.023312174,0.125814136,0.023835424,0.055850075,82258,58261,"Italian"
"315324","41618312","COUNTRY BOYZ JERK YARD RESTAURANT","BRONX","10469","Caribbean",27,"B",FALSE,FALSE,71843,0.197012931,0.551911808,0.03886252,0.030316106,0.181896636,69599,57776,"Latin/Spanish"
"315390","41618382","PIZZERIA DELL' ORTO","MANHATTAN","10001","Pizza",0,"A",FALSE,FALSE,21966,0.63475371,0.107575344,0.175452973,0.049075844,0.033142129,157557,81671,"Pizza"
"315412","41618389","CASA NONNA","MANHATTAN","10001","Pizza",2,"A",FALSE,FALSE,21966,0.63475371,0.107575344,0.175452973,0.049075844,0.033142129,157557,81671,"Pizza"
"315415","41618392","SIMPLY CHICKEN & CARNEGIE DELI","MANHATTAN","10001","Delicatessen",0,"A",FALSE,FALSE,21966,0.63475371,0.107575344,0.175452973,0.049075844,0.033142129,157557,81671,"Sandwiches"
"315418","41618393","SAUSAGE BOSS / DAILY BURGER","MANHATTAN","10001","Sandwiches/Salads/Mixed Buffet",2,"A",FALSE,FALSE,21966,0.63475371,0.107575344,0.175452973,0.049075844,0.033142129,157557,81671,"Sandwiches"
"315478","41618402","SIMPLY TACOS","MANHATTAN","10001","Mexican",5,"A",FALSE,FALSE,21966,0.63475371,0.107575344,0.175452973,0.049075844,0.033142129,157557,81671,"Latin/Spanish"
"315511","41618410","CARNEGIE DELI EAST","MANHATTAN","10001","Delicatessen",0,"A",FALSE,FALSE,21966,0.63475371,0.107575344,0.175452973,0.049075844,0.033142129,157557,81671,"Sandwiches"
"315523","41618432","Gluten Free-AT THE GARDEN","MANHATTAN","10001","Sandwiches/Salads/Mixed Buffet",2,"A",FALSE,FALSE,21966,0.63475371,0.107575344,0.175452973,0.049075844,0.033142129,157557,81671,"Sandwiches"
"315526","41618435","SENZA SUSHI/LOBSTER SHRIMP ROLL","MANHATTAN","10001","Japanese",2,"A",FALSE,FALSE,21966,0.63475371,0.107575344,0.175452973,0.049075844,0.033142129,157557,81671,"Asian"
"315588","41618592","TIAN FU CUISINE","QUEENS","11354","Chinese/Japanese",11,"A",FALSE,TRUE,56258,0.265046749,0.037363575,0.580664083,0.0338263,0.083099293,63705,46566,"Chinese"
"315619","41618606","NEW GARDEN CHINESE RESTAURANT","BROOKLYN","11203","Chinese",10,"A",TRUE,FALSE,79572,0.041848892,0.90419997,0.01276831,0.014565425,0.026617403,61959,48400,"Chinese"
"315651","41618609","Sushi Akio","QUEENS","11375","Japanese",10,"A",TRUE,FALSE,69757,0.651117451,0.028713964,0.247932107,0.024886391,0.047350087,94345,72000,"Asian"
"315665","41618644","BROADWAY CHINESE KITCHEN","BRONX","10471","Chinese",11,"A",FALSE,FALSE,22030,0.725601453,0.079573309,0.077485247,0.026872447,0.090467544,103040,71798,"Chinese"
"315750","41618840","TORTARIA","MANHATTAN","10003","Mexican",12,"A",FALSE,FALSE,57310,0.775955331,0.041196999,0.134444251,0.029767929,0.018635491,146769,92540,"Latin/Spanish"
"315771","41618871","TESTO","BROOKLYN","11206","Italian",12,"A",FALSE,FALSE,81525,0.446513339,0.254155167,0.049457222,0.032186446,0.217687826,43235,28559,"Italian"
"315793","41618926","LOLY RESTAURANT","BRONX","10451","Spanish",10,"A",TRUE,FALSE,47069,0.171407933,0.436359387,0.019736982,0.028596316,0.343899382,36560,26754,"Latin/Spanish"
"315824","41618952","MATESE PIZZERIA RISTORANTE & CATERERS","QUEENS","11358","Pizza",10,"A",FALSE,FALSE,38317,0.465720176,0.019286479,0.42320641,0.022078973,0.069707963,83862,65722,"Pizza"
"315944","41619116","PEDRO'S MEXICAN BAR & RESTAURANT","BROOKLYN","11201","Mexican",13,"A",TRUE,FALSE,54668,0.663678935,0.128320041,0.090034389,0.05054145,0.067425185,151188,95369,"Latin/Spanish"
"315963","41619148","LA POLLERA COLORADA II","QUEENS","11372","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",18,"B",TRUE,FALSE,63320,0.615240051,0.022109918,0.18780796,0.031285534,0.143556538,62316,48683,"Latin/Spanish"
"316024","41619192","LA DULCE BAKERY","QUEENS","11377","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",17,"Z",FALSE,FALSE,86316,0.469078734,0.030376755,0.364891793,0.026877983,0.108774735,63139,49886,"Latin/Spanish"
"316056","41619346","GOLDEN GATE EXPRESS","BRONX","10463","Chinese",12,"A",FALSE,FALSE,70420,0.443851179,0.150255609,0.037446748,0.045299631,0.323146833,76188,54258,"Chinese"
"316093","41619462","LITTLE CAESARS","STATEN ISLAND","10306","Pizza",10,"A",FALSE,FALSE,55902,0.879288755,0.030821795,0.053808451,0.011842152,0.024238847,93591,75807,"Pizza"
"316147","41619622","SONG'S FOOD","QUEENS","11358","Korean",12,"A",FALSE,FALSE,38317,0.465720176,0.019286479,0.42320641,0.022078973,0.069707963,83862,65722,"Asian"
"316152","41619628","OSTERIA DEL PRINCIPE","MANHATTAN","10010","Italian",11,"A",FALSE,FALSE,30670,0.711444408,0.059341376,0.149722856,0.048679491,0.030811868,145088,97955,"Italian"
"316183","41619633","HAPPY HOUSE OF CHEN","BROOKLYN","11203","Chinese",7,"A",FALSE,FALSE,79572,0.041848892,0.90419997,0.01276831,0.014565425,0.026617403,61959,48400,"Chinese"
"316230","41619654","STARZ BANQUET HALL","QUEENS","11413","Caribbean",13,"A",FALSE,FALSE,40385,0.03115018,0.916998886,0.01512938,0.017234122,0.019487433,89814,78667,"Latin/Spanish"
"316255","41619698","ANEJO","MANHATTAN","10036","Mexican",4,"A",FALSE,FALSE,23132,0.662848003,0.07980287,0.166565796,0.034713816,0.056069514,106275,66599,"Latin/Spanish"
"316321","41619708","LOUNGE BAR CAVE","BROOKLYN","11223","Italian",11,"A",TRUE,FALSE,74606,0.664504195,0.039272981,0.236817414,0.017183605,0.042221805,60488,41328,"Italian"
"316398","41619938","BAREBURGER","QUEENS","11105","Hamburgers",11,"A",FALSE,FALSE,36190,0.784553744,0.020972644,0.097457861,0.025835866,0.071179884,74283,57525,"American"
"316457","41620008","JIN JIE FOOD","QUEENS","11354","Chinese",5,"A",FALSE,TRUE,56258,0.265046749,0.037363575,0.580664083,0.0338263,0.083099293,63705,46566,"Chinese"
"316703","41620272","EL PUERTO DE ACAPULCO","QUEENS","11372","Spanish",12,"A",FALSE,FALSE,63320,0.615240051,0.022109918,0.18780796,0.031285534,0.143556538,62316,48683,"Latin/Spanish"
"316748","41620301","TACO VELOZ VIP","BRONX","10454","Mexican",12,"A",FALSE,FALSE,38089,0.326130904,0.337656541,0.012838352,0.024784058,0.298590144,31814,20232,"Latin/Spanish"
"316790","41620315","TACOS GLORIA","QUEENS","11368","Mexican",8,"A",FALSE,FALSE,107962,0.455669587,0.119393861,0.113456587,0.026907616,0.28457235,57070,45964,"Latin/Spanish"
"316804","41620333","BEIJING HOUSE","BROOKLYN","11207","Chinese",9,"A",FALSE,FALSE,92491,0.143116628,0.666053994,0.01137408,0.018185553,0.161269745,45365,32945,"Chinese"
"316833","41620437","PIZZA & BAGEL ON 3RD","BROOKLYN","11232","Delicatessen",12,"A",FALSE,FALSE,28824,0.401158757,0.060817374,0.143456842,0.04652373,0.348043297,57917,43595,"Sandwiches"
"316924","41620893","LITTLE CAESARS","BRONX","10454","Pizza",11,"A",TRUE,FALSE,38089,0.326130904,0.337656541,0.012838352,0.024784058,0.298590144,31814,20232,"Pizza"
"316940","41620905","IL TINELLO RISTORANTE","MANHATTAN","10019","Italian",10,"A",FALSE,FALSE,38394,0.726181174,0.065765484,0.134005313,0.026332239,0.047715789,135288,84424,"Italian"
"316959","41621032","COLALA CHINESE & JAPANESE RESTAURANT","BROOKLYN","11238","Chinese/Japanese",9,"A",FALSE,FALSE,51895,0.413912708,0.422545525,0.065825224,0.04564987,0.052066673,88005,65315,"Chinese"
"316998","41621139","TRE SORELLE","MANHATTAN","10007","Italian",6,"A",FALSE,FALSE,6525,0.701302682,0.063295019,0.157394636,0.053793103,0.024214559,385882,216037,"Italian"
"317035","41621175","MR. TASTE CATERER","BROOKLYN","11203","Caribbean",10,"A",FALSE,FALSE,79572,0.041848892,0.90419997,0.01276831,0.014565425,0.026617403,61959,48400,"Latin/Spanish"
"317082","41621317","GRACE KITCHEN","QUEENS","11420","Chinese",12,"A",FALSE,FALSE,48449,0.16617474,0.282523891,0.184730335,0.064645297,0.301925736,77629,59832,"Chinese"
"317140","41621476","CARIBEL RESTAURANT","BROOKLYN","11237","Mexican",7,"A",FALSE,FALSE,55478,0.403511302,0.144543783,0.066801255,0.024478172,0.360665489,53955,40372,"Latin/Spanish"
"317195","41621526","SUGAR MILL LOUNGE","BROOKLYN","11203","Caribbean",9,"A",TRUE,FALSE,79572,0.041848892,0.90419997,0.01276831,0.014565425,0.026617403,61959,48400,"Latin/Spanish"
"317288","41621699","MI PASO CENTRO AMERICANO RESTAURANT","MANHATTAN","10033","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9,"A",FALSE,FALSE,58710,0.411003236,0.090172032,0.027201499,0.04184977,0.429773463,62147,41556,"Latin/Spanish"
"317403","41621868","ARIRANG USA","QUEENS","11358","Korean",15,"B",FALSE,FALSE,38317,0.465720176,0.019286479,0.42320641,0.022078973,0.069707963,83862,65722,"Asian"
"317490","41622123","FAITH CHINESE FOOD","BROOKLYN","11206","Chinese",12,"A",FALSE,FALSE,81525,0.446513339,0.254155167,0.049457222,0.032186446,0.217687826,43235,28559,"Chinese"
"317533","41622411","PATRICIA'S PIZZA & PASTA","BRONX","10465","Italian",11,"A",FALSE,FALSE,44862,0.639004057,0.103807231,0.032455084,0.029891668,0.19484196,80849,65450,"Italian"
"317556","41622444","NEW RAINBOW CHINESE RESTAURANT","BRONX","10457","Chinese",9,"A",FALSE,FALSE,70282,0.147519991,0.370621212,0.014626789,0.034347344,0.432884665,36595,24949,"Chinese"
"317763","41622818","SUBWAY","MANHATTAN","10016","Sandwiches/Salads/Mixed Buffet",8,"A",FALSE,FALSE,51196,0.748906165,0.032912728,0.155480897,0.023380733,0.039319478,155107,105324,"Sandwiches"
"317770","41622829","LA ESTANCIA RESTAURANT","QUEENS","11368","Spanish",9,"A",FALSE,FALSE,107962,0.455669587,0.119393861,0.113456587,0.026907616,0.28457235,57070,45964,"Latin/Spanish"
"317803","41622842","RUBI ROSA RESTAURANT & BAR","QUEENS","11372","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9,"A",FALSE,FALSE,63320,0.615240051,0.022109918,0.18780796,0.031285534,0.143556538,62316,48683,"Latin/Spanish"
"317905","41623086","SING KEE SEAFOOD RESTAURANT","MANHATTAN","10013","Chinese",19,"B",FALSE,FALSE,26065,0.561212354,0.036063687,0.342106273,0.04331479,0.017302897,207336,83725,"Chinese"
"318002","41623174","NEW CHAMPION WOK","QUEENS","11101","Chinese",12,"A",FALSE,FALSE,25537,0.504953597,0.175235932,0.180444062,0.020715041,0.118651369,67121,47142,"Chinese"
"318044","41623190","MIKE'S NOODLE HOUSE","MANHATTAN","10038","Asian",12,"A",FALSE,FALSE,20082,0.501543671,0.07225376,0.327059058,0.012349368,0.086794144,121450,66074,"Asian"
"318087","41623217","GOLDEN PANDA CHINESE RESTAURANT","BROOKLYN","11207","Chinese",2,"A",FALSE,FALSE,92491,0.143116628,0.666053994,0.01137408,0.018185553,0.161269745,45365,32945,"Chinese"
"318117","41623268","MAGURO SUSHI","MANHATTAN","10016","Japanese",9,"A",FALSE,FALSE,51196,0.748906165,0.032912728,0.155480897,0.023380733,0.039319478,155107,105324,"Asian"
"318133","41623317","PRONTO PIZZA","STATEN ISLAND","10309","Pizza/Italian",13,"A",FALSE,FALSE,32646,0.915058506,0.025056669,0.037493108,0.011027385,0.011364333,105948,86297,"Italian"
"318190","41623468","POTBELLY SANDWICH WORKS","MANHATTAN","10003","Sandwiches/Salads/Mixed Buffet",12,"A",FALSE,FALSE,57310,0.775955331,0.041196999,0.134444251,0.029767929,0.018635491,146769,92540,"Sandwiches"
"318236","41623580","RIQUISIMO CAFE BAKERY","QUEENS","11377","Spanish",9,"A",FALSE,FALSE,86316,0.469078734,0.030376755,0.364891793,0.026877983,0.108774735,63139,49886,"Latin/Spanish"
"318259","41623638","RINCONCITO TEPEYAC","BRONX","10454","Mexican",53,"C",FALSE,FALSE,38089,0.326130904,0.337656541,0.012838352,0.024784058,0.298590144,31814,20232,"Latin/Spanish"
"318332","41623648","EAST TOWN","QUEENS","11378","Chinese",6,"A",FALSE,FALSE,32268,0.785824966,0.016269989,0.096256353,0.012799058,0.088849634,69726,57474,"Chinese"
"318377","41623654","TOP TASTE RESTAURANT","BROOKLYN","11220","Chinese",10,"A",FALSE,FALSE,103089,0.316163703,0.025686543,0.421703577,0.021156476,0.215289701,53080,37580,"Chinese"
"318389","41623695","K & H Sushi World","QUEENS","11355","Asian",9,"A",FALSE,FALSE,83221,0.165847563,0.029451701,0.705783396,0.028262097,0.070655243,57510,41884,"Asian"
"318403","41623711","NONNA'S PIZZERIA & RESTAURANT","QUEENS","11357","Pizza/Italian",10,"A",FALSE,FALSE,40872,0.764924643,0.003254061,0.182496575,0.023463496,0.025861225,89578,71978,"Italian"
"318449","41623743","EL AGUILA","MANHATTAN","10029","Mexican",19,"Z",FALSE,FALSE,77454,0.350633925,0.303302605,0.089175511,0.028184471,0.228703489,61307,31888,"Latin/Spanish"
"318528","41623768","GINO'S PIZZA","QUEENS","11691","Pizza",16,"B",TRUE,FALSE,61091,0.36684618,0.489646593,0.026910674,0.026010378,0.090586175,56640,39409,"Pizza"
"318590","41623838","HAPPY DRAGON","BRONX","10452","Chinese",12,"A",FALSE,FALSE,74931,0.153167581,0.33173186,0.014920393,0.028733101,0.471447065,36082,25979,"Chinese"
"318785","41624165","PALADAR RESTAURANT","BROOKLYN","11207","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,"A",FALSE,FALSE,92491,0.143116628,0.666053994,0.01137408,0.018185553,0.161269745,45365,32945,"Latin/Spanish"
"318824","41624188","LA CANELA RESTAURANT & CAFE","QUEENS","11103","Mexican",8,"A",FALSE,FALSE,37745,0.772314214,0.027023447,0.128652802,0.026122665,0.045886872,69034,55129,"Latin/Spanish"
"318846","41624219","EL COQUI BILLIARD LOUNGE","QUEENS","11385","Mexican",7,"A",FALSE,FALSE,99379,0.818009841,0.019843226,0.068767043,0.01860554,0.074774349,64260,50799,"Latin/Spanish"
"318872","41624260","ZENG'S RESTAURANT","BROOKLYN","11232","Chinese",13,"A",FALSE,FALSE,28824,0.401158757,0.060817374,0.143456842,0.04652373,0.348043297,57917,43595,"Chinese"
"319143","41624691","SUBWAY","BROOKLYN","11220","Sandwiches",5,"A",FALSE,FALSE,103089,0.316163703,0.025686543,0.421703577,0.021156476,0.215289701,53080,37580,"Sandwiches"
"319172","41624715","TOLOACHE","MANHATTAN","10028","Mexican",10,"A",FALSE,FALSE,44295,0.890664861,0.015396772,0.06388983,0.01943786,0.010610678,193882,104638,"Latin/Spanish"
"319206","41624716","CLOISTERS DELI","MANHATTAN","10034","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10,"A",FALSE,FALSE,41510,0.362105517,0.0913033,0.019730185,0.051529752,0.475331245,57323,41171,"Latin/Spanish"
"319315","41624840","MINA'S PIZZA","QUEENS","11412","Pizza",10,"A",FALSE,FALSE,37176,0.023079406,0.882612438,0.023805681,0.024047773,0.046454702,80374,70672,"Pizza"
"319345","41624865","RAMA'S ROTI SHOP","BROOKLYN","11226","Caribbean",2,"A",FALSE,FALSE,98325,0.095601322,0.76058988,0.032972286,0.023574879,0.087261632,54348,40734,"Latin/Spanish"
